id,teamid,playername,currentteam,position,status,jerseynumber,goals,GPG,assists,APG,pim,shots,SPG,games,hits,powerplaygoals,powerplaypoints,faceoffpct,plusminus,blocked,BPG,points,PPG,FPPG,timeonicepergame,powerPlayTimeOnIcePerGame,hot,cold,lastupdated
8478443,6,Brandon Carlo,Boston Bruins,Defenseman,Y,25,2,0.04,8,0.16,25,65,1.27,51,94,0,0,0.0,23,83,1.63,10,0.2,5.16,18.31,0.01,0,0,"02/20/2023, 01:25:46"
8478498,6,Jake DeBrusk,Boston Bruins,Left Wing,Y,74,17,0.46,15,0.41,8,112,3.03,37,53,6,12,25.0,15,14,0.38,32,0.86,11.0,17.01,3.02,0,0,"02/20/2023, 01:25:47"
8479325,6,Charlie McAvoy,Boston Bruins,Defenseman,Y,73,4,0.1,32,0.76,30,68,1.62,42,50,1,16,0.0,24,78,1.86,36,0.86,9.5,22.35,2.47,0,0,"02/20/2023, 01:25:47"
8479365,6,Trent Frederic,Boston Bruins,Center,Y,11,13,0.25,9,0.17,38,80,1.54,52,64,0,0,26.67,23,26,0.5,22,0.42,5.94,11.35,0.02,0,0,"02/20/2023, 01:25:47"
8473449,7,Kyle Okposo,Buffalo Sabres,Right Wing,Y,21,7,0.15,14,0.3,20,102,2.17,47,51,1,4,43.58,2,14,0.3,21,0.45,6.42,14.56,1.08,0,0,"02/20/2023, 01:25:47"
8475784,7,Jeff Skinner,Buffalo Sabres,Left Wing,Y,53,21,0.41,32,0.63,29,149,2.92,51,17,6,15,46.97,11,12,0.24,53,1.04,11.33,17.25,3.28,0,0,"02/20/2023, 01:25:48"
8476878,7,Zemgus Girgensons,Buffalo Sabres,Left Wing,Y,28,6,0.12,6,0.12,10,63,1.21,52,58,0,0,48.0,-1,31,0.6,12,0.23,4.21,12.38,0.02,0,0,"02/20/2023, 01:25:48"
8477949,7,Alex Tuch,Buffalo Sabres,Right Wing,Y,89,26,0.48,33,0.61,16,157,2.91,54,35,5,14,48.94,10,32,0.59,59,1.09,12.26,19.01,3.29,0,0,"02/20/2023, 01:25:48"
8478109,7,Victor Olofsson,Buffalo Sabres,Left Wing,Y,71,23,0.43,9,0.17,4,124,2.3,54,10,5,8,16.67,-11,10,0.19,32,0.59,8.2,14.31,2.26,0,0,"02/20/2023, 01:25:48"
8479335,7,Rasmus Asplund,Buffalo Sabres,Center,Y,74,2,0.07,6,0.22,0,33,1.22,27,10,0,0,40.0,0,8,0.3,8,0.3,3.92,11.2,0.01,0,0,"02/20/2023, 01:25:48"
8479348,7,Kale Clague,Buffalo Sabres,Defenseman,Y,38,0,0.0,3,0.12,24,18,0.75,24,17,0,0,0.0,-2,20,0.83,3,0.12,2.8,15.33,0.03,0,0,"02/20/2023, 01:25:49"
8479370,7,Tyson Jost,Buffalo Sabres,Center,Y,17,5,0.1,13,0.27,28,69,1.44,48,42,0,0,38.72,-8,19,0.4,18,0.38,4.88,13.41,0.03,0,0,"02/20/2023, 01:25:49"
8479420,7,Tage Thompson,Buffalo Sabres,Center,Y,72,36,0.67,35,0.65,24,212,3.93,54,27,16,27,42.12,11,20,0.37,71,1.31,15.32,18.52,3.3,0,1,"02/20/2023, 01:25:49"
8479999,7,Casey Mittelstadt,Buffalo Sabres,Center,Y,37,9,0.17,24,0.44,10,83,1.54,54,21,4,13,46.46,-13,12,0.22,33,0.61,6.24,15.35,2.16,0,0,"02/20/2023, 01:25:49"
8480035,7,Henri Jokiharju,Buffalo Sabres,Defenseman,Y,10,1,0.03,7,0.22,14,42,1.31,32,27,0,0,0.0,3,37,1.16,8,0.25,4.83,20.41,0.14,0,0,"02/20/2023, 01:25:49"
8480196,7,Jacob Bryson,Buffalo Sabres,Defenseman,Y,78,1,0.02,7,0.16,6,22,0.51,43,20,0,0,0.0,-19,52,1.21,8,0.19,3.31,15.14,0.05,0,0,"02/20/2023, 01:25:50"
8480807,7,Mattias Samuelsson,Buffalo Sabres,Defenseman,Y,23,1,0.03,5,0.13,14,52,1.33,39,70,0,0,0.0,9,61,1.56,6,0.15,4.93,21.44,0.03,0,0,"02/20/2023, 01:25:50"
8480839,7,Rasmus Dahlin,Buffalo Sabres,Defenseman,Y,26,14,0.26,45,0.85,70,153,2.89,53,72,5,26,0.0,21,92,1.74,59,1.11,13.06,26.0,3.54,0,0,"02/20/2023, 01:25:50"
8480950,7,Ilya Lyubushkin,Buffalo Sabres,Defenseman,Y,46,0,0.0,8,0.2,34,19,0.47,40,65,0,0,0.0,-2,53,1.32,8,0.2,3.42,14.25,0.0,0,0,"02/20/2023, 01:25:50"
8481522,7,Peyton Krebs,Buffalo Sabres,Center,Y,19,8,0.17,8,0.17,38,46,1.0,46,54,1,1,45.48,0,12,0.26,16,0.35,4.13,13.05,0.51,0,0,"02/20/2023, 01:25:50"
8481528,7,Dylan Cozens,Buffalo Sabres,Center,Y,24,20,0.38,28,0.53,26,131,2.47,53,40,3,15,49.15,6,20,0.38,48,0.91,10.08,16.32,3.0,0,0,"02/20/2023, 01:25:51"
8482097,7,Jack Quinn,Buffalo Sabres,Right Wing,Y,22,8,0.17,14,0.3,6,72,1.53,47,24,1,6,36.0,6,9,0.19,22,0.47,5.49,13.19,1.41,0,0,"02/20/2023, 01:25:51"
8482175,7,JJ Peterka,Buffalo Sabres,Right Wing,Y,77,7,0.14,12,0.24,22,79,1.55,51,15,0,3,66.67,-1,7,0.14,19,0.37,4.9,13.43,1.2,0,0,"02/20/2023, 01:25:51"
8482671,7,Owen Power,Buffalo Sabres,Defenseman,Y,25,4,0.08,16,0.31,18,84,1.65,51,19,0,4,0.0,13,60,1.18,20,0.39,6.24,23.33,1.59,0,0,"02/20/2023, 01:25:51"
8475848,8,Brendan Gallagher,Montréal Canadiens,Right Wing,I,11,4,0.16,5,0.2,31,57,2.28,25,11,0,2,41.67,-6,8,0.32,9,0.36,6.2,14.11,2.0,0,0,"02/20/2023, 01:25:51"
8477497,8,Sean Monahan,Montréal Canadiens,Center,I,91,6,0.24,11,0.44,16,55,2.2,25,10,1,4,55.14,-5,8,0.32,17,0.68,7.96,17.22,3.09,0,0,"02/20/2023, 01:25:51"
8478133,8,Jake Evans,Montréal Canadiens,Center,I,71,2,0.05,9,0.21,20,42,0.98,43,22,1,1,51.78,-8,30,0.7,11,0.26,3.86,14.21,0.04,0,0,"02/20/2023, 01:25:52"
8481540,8,Cole Caufield,Montréal Canadiens,Right Wing,I,22,26,0.57,10,0.22,2,158,3.43,46,18,7,10,0.0,-10,12,0.26,36,0.78,11.43,18.02,3.15,0,0,"02/20/2023, 01:25:52"
8482087,8,Kaiden Guhle,Montréal Canadiens,Defenseman,I,21,2,0.06,12,0.33,21,36,1.0,36,72,0,0,0.0,-14,65,1.81,14,0.39,6.01,20.46,0.33,0,0,"02/20/2023, 01:25:52"
8482964,8,Arber Xhekaj,Montréal Canadiens,Defenseman,I,72,5,0.1,8,0.16,101,75,1.47,51,159,2,3,0.0,-9,46,0.9,13,0.25,5.03,15.16,0.46,0,0,"02/20/2023, 01:25:52"
8483515,8,Juraj Slafkovsky,Montréal Canadiens,Left Wing,I,20,4,0.1,6,0.15,33,42,1.08,39,53,1,2,50.0,-13,24,0.62,10,0.26,4.03,12.12,1.17,0,0,"02/20/2023, 01:25:52"
8474149,8,Evgenii Dadonov,Montréal Canadiens,Right Wing,Y,63,4,0.09,13,0.28,16,69,1.47,47,16,0,4,25.0,-11,31,0.66,17,0.36,5.23,14.22,1.34,0,0,"02/20/2023, 01:25:52"
8474884,8,Mike Hoffman,Montréal Canadiens,Left Wing,Y,68,9,0.21,13,0.31,20,96,2.29,42,14,1,6,70.0,-5,14,0.33,22,0.52,7.2,15.08,2.41,0,0,"02/20/2023, 01:25:53"
8475227,8,Chris Wideman,Montréal Canadiens,Defenseman,Y,6,0,0.0,4,0.12,63,24,0.75,32,16,0,2,0.0,0,37,1.16,4,0.12,3.23,13.47,1.35,0,0,"02/20/2023, 01:25:53"
8475233,8,David Savard,Montréal Canadiens,Defenseman,Y,58,2,0.05,12,0.28,36,42,0.98,43,33,0,0,0.0,-12,130,3.02,14,0.33,7.22,22.22,0.06,0,0,"02/20/2023, 01:25:53"
8475968,8,Alex Belzile,Montréal Canadiens,Right Wing,Y,60,1,0.1,5,0.5,0,14,1.4,10,7,0,0,45.31,1,7,0.7,6,0.6,6.36,11.43,0.03,0,0,"02/20/2023, 01:25:53"
8476441,8,Joel Edmundson,Montréal Canadiens,Defenseman,Y,44,1,0.03,5,0.13,39,53,1.36,39,64,0,0,0.0,-21,110,2.82,6,0.15,6.61,19.5,0.07,0,0,"02/20/2023, 01:25:53"
8476469,8,Joel Armia,Montréal Canadiens,Right Wing,Y,40,4,0.11,7,0.19,22,60,1.67,36,31,0,1,25.0,-7,23,0.64,11,0.31,5.22,15.02,0.47,0,0,"02/20/2023, 01:25:54"
8476875,8,Mike Matheson,Montréal Canadiens,Defenseman,Y,8,2,0.09,10,0.45,23,46,2.09,22,34,0,4,0.0,2,29,1.32,12,0.55,7.87,23.32,3.39,0,0,"02/20/2023, 01:25:54"
8476981,8,Josh Anderson,Montréal Canadiens,Right Wing,Y,17,16,0.3,6,0.11,62,127,2.35,54,108,3,3,44.44,-12,36,0.67,22,0.41,7.5,16.25,1.34,0,0,"02/20/2023, 01:25:54"
8477494,8,Jonathan Drouin,Montréal Canadiens,Left Wing,Y,27,0,0.0,17,0.52,4,49,1.48,33,22,0,8,41.67,-15,9,0.27,17,0.52,5.17,13.57,2.24,1,0,"02/20/2023, 01:25:54"
8477989,8,Christian Dvorak,Montréal Canadiens,Center,Y,28,9,0.16,14,0.25,4,75,1.34,56,10,0,3,52.1,-12,56,1.0,23,0.41,5.92,16.55,1.55,0,0,"02/20/2023, 01:25:54"
8479514,8,Rem Pitlick,Montréal Canadiens,Center,Y,32,3,0.12,3,0.12,14,17,0.71,24,9,0,0,42.5,-10,11,0.46,6,0.25,3.28,12.0,0.38,0,0,"02/20/2023, 01:25:55"
8479543,8,Michael Pezzetta,Montréal Canadiens,Left Wing,Y,55,4,0.11,4,0.11,41,39,1.05,37,136,0,1,43.75,-2,12,0.32,8,0.22,3.48,8.48,0.0,0,0,"02/20/2023, 01:25:55"
8480018,8,Nick Suzuki,Montréal Canadiens,Center,Y,14,17,0.3,25,0.45,16,112,2.0,56,33,5,13,47.57,-14,37,0.66,42,0.75,8.66,21.18,3.35,0,0,"02/20/2023, 01:25:55"
8480192,8,Johnathan Kovacevic,Montréal Canadiens,Defenseman,Y,26,1,0.02,6,0.12,22,57,1.12,51,58,0,0,0.0,1,50,0.98,7,0.14,3.72,16.56,0.01,0,0,"02/20/2023, 01:25:55"
8480887,8,Jordan Harris,Montréal Canadiens,Defenseman,Y,54,3,0.06,12,0.23,22,57,1.1,52,43,0,1,0.0,-2,75,1.44,15,0.29,5.18,18.35,0.03,1,0,"02/20/2023, 01:25:55"
8481058,8,Jesse Ylonen,Montréal Canadiens,Right Wing,Y,56,0,0.0,4,0.27,0,17,1.13,15,4,0,0,66.67,-4,13,0.87,4,0.27,4.18,12.05,1.1,0,0,"02/20/2023, 01:25:55"
8481093,8,Rafael Harvey-Pinard,Montréal Canadiens,Left Wing,Y,49,7,0.58,2,0.17,4,21,1.75,12,27,2,2,0.0,5,17,1.42,9,0.75,10.25,15.08,0.52,0,0,"02/20/2023, 01:25:56"
8481523,8,Kirby Dach,Montréal Canadiens,Center,Y,77,12,0.22,23,0.43,43,99,1.83,54,46,5,14,39.91,-4,36,0.67,35,0.65,7.64,18.18,3.23,0,0,"02/20/2023, 01:25:56"
8482111,8,Justin Barron,Montréal Canadiens,Defenseman,Y,52,2,0.11,4,0.21,6,18,0.95,19,19,1,1,0.0,-2,15,0.79,6,0.32,4.44,15.5,0.43,0,0,"02/20/2023, 01:25:56"
8474207,9,Nick Holden,Ottawa Senators,Defenseman,I,5,1,0.02,9,0.19,10,52,1.11,47,62,0,0,0.0,-4,50,1.06,10,0.21,4.16,16.21,0.01,0,0,"02/20/2023, 01:25:56"
8480064,9,Josh Norris,Ottawa Senators,Center,I,9,2,0.25,1,0.12,6,15,1.88,8,7,0,0,57.89,-1,6,0.75,3,0.38,6.52,17.59,3.06,0,0,"02/20/2023, 01:25:57"
8482105,9,Jake Sanderson,Ottawa Senators,Defenseman,I,85,3,0.06,18,0.35,6,85,1.67,51,27,1,11,0.0,-3,88,1.73,21,0.41,7.01,21.18,2.09,0,0,"02/20/2023, 01:25:57"
8480355,9,Mark Kastelic,Ottawa Senators,Center,Y,47,4,0.09,1,0.02,44,48,1.12,43,105,0,0,58.84,-10,29,0.67,5,0.12,3.42,9.14,0.23,0,0,"02/20/2023, 01:25:57"
8473512,9,Claude Giroux,Ottawa Senators,Right Wing,Y,28,22,0.4,30,0.55,16,133,2.42,55,42,6,19,60.19,2,23,0.42,52,0.95,10.33,18.25,2.46,0,0,"02/20/2023, 01:25:57"
8473544,9,Derick Brassard,Ottawa Senators,Center,Y,61,8,0.18,7,0.16,24,73,1.66,44,60,3,7,50.0,-1,9,0.2,15,0.34,5.08,12.53,1.56,0,0,"02/20/2023, 01:25:57"
8474612,9,Travis Hamonic,Ottawa Senators,Defenseman,Y,23,3,0.05,7,0.13,59,92,1.67,55,75,0,0,0.0,-10,103,1.87,10,0.18,6.01,18.58,0.05,0,0,"02/20/2023, 01:25:58"
8475766,9,Austin Watson,Ottawa Senators,Left Wing,Y,16,4,0.08,2,0.04,63,56,1.1,51,113,0,0,40.0,-11,39,0.76,6,0.12,3.52,10.11,0.01,0,0,"02/20/2023, 01:25:58"
8477471,9,Dillon Heatherington,Ottawa Senators,Defenseman,Y,29,0,0.0,0,0.0,0,1,0.33,3,2,0,0,0.0,-3,2,0.67,0,0.0,1.37,9.16,0.0,0,0,"02/20/2023, 01:25:58"
8478469,9,Thomas Chabot,Ottawa Senators,Defenseman,Y,72,8,0.16,23,0.46,40,132,2.64,50,58,5,16,0.0,-11,85,1.7,31,0.62,9.83,25.42,4.02,0,0,"02/20/2023, 01:25:58"
8478472,9,Mathieu Joseph,Ottawa Senators,Right Wing,Y,21,3,0.08,10,0.28,26,43,1.19,36,56,1,2,60.0,4,20,0.56,13,0.36,4.59,14.21,0.3,0,0,"02/20/2023, 01:25:58"
8478491,9,Jacob Larsson,Ottawa Senators,Defenseman,Y,32,0,0.0,0,0.0,4,3,0.5,6,6,0,0,0.0,0,6,1.0,0,0.0,2.05,12.03,0.0,0,0,"02/20/2023, 01:25:58"
8479328,9,Julien Gauthier,Ottawa Senators,Right Wing,Y,77,6,0.15,3,0.07,4,36,0.9,40,70,0,0,37.5,-5,7,0.17,9,0.23,3.2,8.2,0.0,0,0,"02/20/2023, 01:25:59"
8479337,9,Alex DeBrincat,Ottawa Senators,Right Wing,Y,12,19,0.35,29,0.53,26,183,3.33,55,91,8,22,63.64,-14,23,0.42,48,0.87,11.17,19.17,4.09,0,0,"02/20/2023, 01:25:59"
8479458,9,Nikita Zaitsev,Ottawa Senators,Defenseman,Y,22,0,0.0,5,0.19,8,10,0.37,27,60,0,0,0.0,-3,43,1.59,5,0.19,3.57,17.16,0.0,0,0,"02/20/2023, 01:25:59"
8479580,9,Dylan Gambrell,Ottawa Senators,Center,Y,27,1,0.03,0,0.0,29,23,0.66,35,34,0,0,45.73,-9,22,0.63,1,0.03,2.06,10.53,0.0,0,0,"02/20/2023, 01:25:59"
8480073,9,Erik Brannstrom,Ottawa Senators,Defenseman,Y,26,1,0.02,7,0.14,22,54,1.08,50,31,0,0,0.0,-1,76,1.52,8,0.16,4.47,15.41,0.45,1,0,"02/20/2023, 01:25:59"
8480208,9,Drake Batherson,Ottawa Senators,Right Wing,Y,19,17,0.31,30,0.55,22,160,2.91,55,85,11,22,36.67,-26,24,0.44,47,0.85,10.32,18.29,3.5,0,0,"02/20/2023, 01:25:59"
8480448,9,Parker Kelly,Ottawa Senators,Left Wing,Y,45,1,0.02,3,0.06,37,57,1.08,53,161,0,0,45.45,-7,23,0.43,4,0.08,2.65,10.2,0.01,0,0,"02/20/2023, 01:26:00"
8480801,9,Brady Tkachuk,Ottawa Senators,Left Wing,Y,7,24,0.44,36,0.65,77,229,4.16,55,162,6,22,47.7,-6,8,0.15,60,1.09,13.43,18.3,4.09,1,0,"02/20/2023, 01:26:00"
8481596,9,Shane Pinto,Ottawa Senators,Center,Y,57,14,0.25,11,0.2,10,100,1.82,55,47,4,7,52.07,-14,22,0.4,25,0.45,6.38,15.34,2.08,0,0,"02/20/2023, 01:26:00"
8482116,9,Tim Stützle,Ottawa Senators,Left Wing,Y,18,26,0.51,33,0.65,36,144,2.82,51,81,8,22,38.6,-3,36,0.71,59,1.16,12.74,20.41,3.49,1,0,"02/20/2023, 01:26:00"
8482245,9,Artem Zub,Ottawa Senators,Defenseman,Y,2,3,0.12,4,0.15,16,24,0.92,26,80,0,0,0.0,2,27,1.04,7,0.27,4.5,20.31,0.08,0,0,"02/20/2023, 01:26:01"
8474162,10,Jake Muzzin,Toronto Maple Leafs,Defenseman,I,8,0,0.0,1,0.25,2,8,2.0,4,11,0,0,0.0,0,10,2.5,1,0.25,7.5,16.42,0.0,0,0,"02/20/2023, 01:26:01"
8479376,10,Victor Mete,Toronto Maple Leafs,Defenseman,I,98,0,0.0,2,0.18,4,7,0.64,11,3,0,0,0.0,3,9,0.82,2,0.18,2.93,13.04,0.06,0,0,"02/20/2023, 01:26:01"
8481582,10,Nicholas Robertson,Toronto Maple Leafs,Left Wing,I,89,2,0.13,3,0.2,0,27,1.8,15,18,0,0,66.67,2,7,0.47,5,0.33,5.42,10.53,1.1,0,0,"02/20/2023, 01:26:01"
8470966,10,Mark Giordano,Toronto Maple Leafs,Defenseman,Y,55,3,0.05,17,0.3,45,82,1.46,56,41,0,0,0.0,22,107,1.91,20,0.36,6.6,19.29,0.33,0,0,"02/20/2023, 01:26:02"
8474673,10,TJ Brodie,Toronto Maple Leafs,Defenseman,Y,78,2,0.06,8,0.24,4,39,1.15,34,28,0,0,0.0,7,60,1.76,10,0.29,5.72,21.11,0.05,0,0,"02/20/2023, 01:26:02"
8474818,10,Jordie Benn,Toronto Maple Leafs,Defenseman,Y,18,1,0.08,1,0.08,12,13,1.08,12,31,0,0,0.0,-1,29,2.42,2,0.17,5.85,15.48,0.05,0,0,"02/20/2023, 01:26:02"
8475158,10,Ryan O'Reilly,Toronto Maple Leafs,Center,Y,90,12,0.29,8,0.2,10,81,1.98,41,15,1,2,54.76,-24,21,0.51,20,0.49,7.1,18.2,1.56,0,0,"02/20/2023, 01:26:02"
8475166,10,John Tavares,Toronto Maple Leafs,Center,Y,91,24,0.43,31,0.55,28,198,3.54,56,83,10,25,57.49,-2,26,0.46,55,0.98,12.31,17.37,3.36,0,0,"02/20/2023, 01:26:02"
8475714,10,Calle Jarnkrok,Toronto Maple Leafs,Center,Y,19,12,0.24,15,0.31,12,71,1.45,49,38,1,2,46.25,6,13,0.27,27,0.55,6.12,13.45,1.1,0,0,"02/20/2023, 01:26:02"
8475718,10,Justin Holl,Toronto Maple Leafs,Defenseman,Y,3,2,0.04,9,0.16,26,41,0.75,55,103,0,0,0.0,10,92,1.67,11,0.2,4.44,20.58,0.04,0,0,"02/20/2023, 01:26:03"
8476853,10,Morgan Rielly,Toronto Maple Leafs,Defenseman,Y,44,2,0.05,24,0.59,11,81,1.98,41,45,1,10,0.0,0,57,1.39,26,0.63,8.15,22.35,3.03,0,0,"02/20/2023, 01:26:03"
8477021,10,Alexander Kerfoot,Toronto Maple Leafs,Center,Y,15,7,0.12,18,0.32,20,95,1.7,56,33,2,3,43.2,10,33,0.59,25,0.45,5.94,14.42,0.4,0,0,"02/20/2023, 01:26:03"
8477939,10,William Nylander,Toronto Maple Leafs,Right Wing,Y,88,31,0.55,34,0.61,16,204,3.64,56,14,7,20,37.25,18,15,0.27,65,1.16,13.54,18.33,3.43,0,0,"02/20/2023, 01:26:03"
8478047,10,Michael Bunting,Toronto Maple Leafs,Left Wing,Y,58,18,0.32,21,0.38,66,117,2.09,56,54,5,8,50.0,25,15,0.27,39,0.7,8.11,16.16,1.59,0,0,"02/20/2023, 01:26:03"
8478115,10,Pierre Engvall,Toronto Maple Leafs,Left Wing,Y,47,12,0.22,9,0.17,25,98,1.81,54,39,1,2,51.79,5,5,0.09,21,0.39,5.55,13.06,0.57,0,0,"02/20/2023, 01:26:04"
8478483,10,Mitchell Marner,Toronto Maple Leafs,Right Wing,Y,16,19,0.34,46,0.82,18,136,2.43,56,48,6,27,0.0,7,31,0.55,65,1.16,11.35,21.13,3.44,0,0,"02/20/2023, 01:26:04"
8478569,10,Noel Acciari,Toronto Maple Leafs,Center,Y,52,10,0.18,8,0.15,10,79,1.44,55,173,0,0,53.14,-6,55,1.0,18,0.33,5.74,14.34,0.1,0,0,"02/20/2023, 01:26:04"
8479315,10,Joey Anderson,Toronto Maple Leafs,Right Wing,Y,28,2,0.14,1,0.07,0,13,0.93,14,17,0,0,0.0,1,6,0.43,3,0.21,3.49,9.34,0.13,0,0,"02/20/2023, 01:26:04"
8479318,10,Auston Matthews,Toronto Maple Leafs,Center,Y,34,26,0.53,31,0.63,16,205,4.18,49,62,10,19,53.15,23,65,1.33,57,1.16,15.65,20.07,3.5,0,0,"02/20/2023, 01:26:04"
8479944,10,Zach Aston-Reese,Toronto Maple Leafs,Center,Y,12,5,0.09,2,0.04,21,55,1.04,53,114,0,0,53.85,-5,32,0.6,7,0.13,3.31,11.0,0.02,0,0,"02/20/2023, 01:26:05"
8479982,10,Conor Timmins,Toronto Maple Leafs,Defenseman,Y,25,2,0.1,11,0.52,6,18,0.86,21,19,0,3,0.0,1,14,0.67,13,0.62,5.61,15.48,1.19,0,0,"02/20/2023, 01:26:05"
8480043,10,Timothy Liljegren,Toronto Maple Leafs,Defenseman,Y,37,4,0.09,9,0.2,26,56,1.24,45,79,0,1,0.0,23,68,1.51,13,0.29,5.59,18.38,0.21,0,0,"02/20/2023, 01:26:05"
8480144,10,David Kampf,Toronto Maple Leafs,Center,Y,64,5,0.09,13,0.23,4,73,1.3,56,54,0,0,51.76,2,23,0.41,18,0.32,4.4,15.2,0.04,0,0,"02/20/2023, 01:26:05"
8480873,10,Rasmus Sandin,Toronto Maple Leafs,Defenseman,Y,38,4,0.08,16,0.31,23,57,1.12,51,113,0,7,0.0,8,57,1.12,20,0.39,5.37,18.0,1.5,0,0,"02/20/2023, 01:26:05"
8474157,12,Max Pacioretty,Carolina Hurricanes,Left Wing,I,67,3,0.6,0,0.0,2,16,3.2,5,4,1,1,0.0,0,1,0.2,3,0.6,10.16,13.38,3.53,0,0,"02/20/2023, 01:26:06"
8470613,12,Brent Burns,Carolina Hurricanes,Defenseman,Y,8,11,0.2,30,0.55,38,167,3.04,55,31,2,17,100.0,11,66,1.2,41,0.75,10.57,23.14,3.16,0,0,"02/20/2023, 01:26:06"
8471669,12,Paul Stastny,Carolina Hurricanes,Center,Y,26,7,0.13,11,0.2,14,61,1.13,54,20,2,4,59.32,1,13,0.24,18,0.33,4.11,12.28,1.53,0,0,"02/20/2023, 01:26:06"
8473533,12,Jordan Staal,Carolina Hurricanes,Center,Y,11,15,0.28,12,0.22,16,80,1.48,54,106,0,0,54.7,9,28,0.52,27,0.5,6.38,16.22,0.08,0,0,"02/20/2023, 01:26:06"
8474613,12,Derek Stepan,Carolina Hurricanes,Center,Y,21,5,0.1,4,0.08,8,74,1.51,49,15,0,0,53.68,8,10,0.2,9,0.18,3.78,8.57,0.03,0,0,"02/20/2023, 01:26:06"
8475177,12,Calvin de Haan,Carolina Hurricanes,Defenseman,Y,44,2,0.04,10,0.22,18,45,0.98,46,74,0,0,0.0,7,44,0.96,12,0.26,4.16,13.27,0.0,0,0,"02/20/2023, 01:26:07"
8475855,12,Jesper Fast,Carolina Hurricanes,Right Wing,Y,71,6,0.11,14,0.26,8,48,0.91,53,69,0,0,50.0,7,26,0.49,20,0.38,4.24,14.55,0.22,0,0,"02/20/2023, 01:26:07"
8476474,12,Stefan Noesen,Carolina Hurricanes,Right Wing,Y,23,10,0.19,17,0.33,19,90,1.73,52,76,7,13,54.9,8,14,0.27,27,0.52,6.21,11.57,2.5,0,0,"02/20/2023, 01:26:07"
8476869,12,Brady Skjei,Carolina Hurricanes,Defenseman,Y,76,10,0.19,14,0.26,30,121,2.24,54,54,3,6,0.0,13,42,0.78,24,0.44,7.29,21.55,0.55,0,0,"02/20/2023, 01:26:07"
8476882,12,Teuvo Teravainen,Carolina Hurricanes,Left Wing,Y,86,7,0.16,21,0.47,14,105,2.33,45,13,3,9,65.79,8,12,0.27,28,0.62,7.56,16.36,2.32,1,0,"02/20/2023, 01:26:07"
8476921,12,Jordan Martinook,Carolina Hurricanes,Left Wing,Y,48,11,0.2,17,0.31,41,111,2.02,55,56,0,0,42.31,9,19,0.35,28,0.51,6.74,15.39,0.07,0,0,"02/20/2023, 01:26:08"
8476958,12,Jaccob Slavin,Carolina Hurricanes,Defenseman,Y,74,3,0.06,12,0.24,6,81,1.65,49,27,0,0,0.0,13,78,1.59,15,0.31,6.25,22.19,0.1,0,0,"02/20/2023, 01:26:08"
8477488,12,Brett Pesce,Carolina Hurricanes,Defenseman,Y,22,4,0.07,17,0.31,23,99,1.8,55,22,1,4,0.0,12,74,1.35,21,0.38,6.6,22.27,1.33,0,0,"02/20/2023, 01:26:08"
8478427,12,Sebastian Aho,Carolina Hurricanes,Center,Y,20,24,0.5,24,0.5,22,148,3.08,48,42,5,12,51.75,9,15,0.31,48,1.0,11.77,19.35,3.29,0,0,"02/20/2023, 01:26:08"
8478970,12,Jalen Chatfield,Carolina Hurricanes,Defenseman,Y,5,5,0.09,7,0.13,33,61,1.11,55,56,0,0,0.0,20,47,0.85,12,0.22,4.19,14.07,0.0,0,0,"02/20/2023, 01:26:08"
8479639,12,Dylan Coghlan,Carolina Hurricanes,Defenseman,Y,15,0,0.0,3,0.19,2,28,1.75,16,11,0,0,0.0,-1,9,0.56,3,0.19,4.3,12.44,1.07,0,0,"02/20/2023, 01:26:09"
8480039,12,Martin Necas,Carolina Hurricanes,Center,Y,88,22,0.4,29,0.53,26,173,3.15,55,36,7,17,42.86,9,13,0.24,51,0.93,11.09,18.46,3.13,0,0,"02/20/2023, 01:26:09"
8480829,12,Jesperi Kotkaniemi,Carolina Hurricanes,Center,Y,82,10,0.18,14,0.25,36,78,1.42,55,75,2,6,51.79,5,12,0.22,24,0.44,5.2,14.16,2.0,0,0,"02/20/2023, 01:26:09"
8480830,12,Andrei Svechnikov,Carolina Hurricanes,Right Wing,Y,37,19,0.35,27,0.49,61,179,3.25,55,119,4,14,66.67,-1,15,0.27,46,0.84,10.65,18.07,3.17,0,0,"02/20/2023, 01:26:09"
8482093,12,Seth Jarvis,Carolina Hurricanes,Center,Y,24,11,0.2,16,0.29,10,122,2.22,55,52,0,4,34.78,11,33,0.6,27,0.49,7.26,15.56,2.14,0,0,"02/20/2023, 01:26:09"
8471887,13,Patric Hornqvist,Florida Panthers,Right Wing,Y,70,1,0.05,2,0.09,13,40,1.82,22,18,0,1,16.67,-4,8,0.36,3,0.14,4.07,9.16,2.12,0,0,"02/20/2023, 01:26:09"
8470595,13,Eric Staal,Florida Panthers,Center,Y,12,10,0.2,9,0.18,16,74,1.51,49,19,0,0,46.68,-9,33,0.67,19,0.39,5.74,13.34,0.14,0,0,"02/20/2023, 01:26:10"
8471686,13,Marc Staal,Florida Panthers,Defenseman,Y,18,1,0.02,6,0.1,18,36,0.61,59,106,0,0,0.0,1,86,1.46,7,0.12,3.48,18.16,0.02,0,0,"02/20/2023, 01:26:10"
